,date,B8A,NDVI,Name,reducer,NDDI,B11,B12,SAVI,GVMI,B1,B2,B3,B4,B5,B6,MNDWI,B7,B8,B9,EVI
17,2019-01-05T18:12:14,0.6350394046580686,0.050316827453517954,Hellyer Tribal Lease,mean,-2.665873771392662,0.1025108255577452,0.08465897915505843,0.049604893168143746,0.7478482874955665,0.4912613978731759,0.5082674906427145,0.5489724153451782,0.5987994180720416,0.6263062264591143,0.6239468949168441,0.6483672730659816,0.6212407527274459,0.6490757451284513,0.6444888425810077,0.06599545126385871
18,2019-01-08T18:22:11,0.6611969028225548,0.010008638588342066,Shoshone Tribe,mean,-0.13375274648115312,0.08744818988551378,0.07910712719469819,0.004522971761125132,0.7572577498563912,0.6229980442003862,0.6470088888422739,0.6697771732997316,0.692119375939217,0.701926655328492,0.6862608458979939,0.7123649498832744,0.6685435146659235,0.691512147186329,0.6661023350146388,-0.026493227820260725
19,2019-01-08T18:22:11,0.4823127658286305,0.09375945847353882,Hellyer Tribal Lease,mean,-2.6263080370507246,0.14124068529198047,0.10112702675563559,0.0758298776527935,0.6463170937064006,0.30021713756637725,0.32822342415292266,0.3698457486180454,0.4259869906233732,0.45067214634775504,0.4553161148608078,0.36716441885283024,0.4609908073649357,0.49207504659690626,0.49428723658329543,0.08988020554735687
20,2019-01-13T18:22:15,0.6173751556036519,0.0014512473281637756,Shoshone Tribe,mean,-2.229909561687004,0.13927498876610586,0.15425188764968586,-0.0008025836214047859,0.6159096481884216,0.6166844622804152,0.6411896840147375,0.6430242099585536,0.6507577000728445,0.6564720216316513,0.6424585173890689,0.6268630757574547,0.6298184333623905,0.6472302283854737,0.6256558174506399,-0.03715560469855748
21,2019-01-13T18:22:15,0.5003187761497004,0.04633691064054755,Hellyer Tribal Lease,mean,-3.021098108899267,0.17525959601727079,0.19218331759839233,0.04310533482356026,0.4860500606517923,0.396519778575411,0.42404044848029004,0.44167322167018525,0.47481224831937224,0.48900938672121813,0.4886695353647315,0.41862322167399324,0.49232736398217763,0.5156975043453781,0.5092057559367867,0.07997112883194127
22,2019-01-23T18:22:16,0.6254442444424246,0.034722861677902304,Shoshone Tribe,mean,-1.4625682982593429,0.15559889993160284,0.13825471126759617,0.027826701847945935,0.6227727118171201,0.47236463563079567,0.5330470094777212,0.5731859674703932,0.6204777580539351,0.639774538557146,0.6327751344156747,0.498455992204375,0.6264237359025322,0.6448352100903074,0.6321319370006075,0.03383722595490093
23,2019-01-23T18:22:16,0.5116143722680228,0.10832408565306523,Hellyer Tribal Lease,mean,-2.8986779327980656,0.2879343833318486,0.23119588245217929,0.09763772396238055,0.4188928086379958,0.2178906648609596,0.2951230449274197,0.34940853855067816,0.4258718031225556,0.45420463716649506,0.46537470262465974,0.06791319839534331,0.48136655115225985,0.5169820133469744,0.5100150928739179,0.1169841550024669
24,2019-01-25T18:12:16,0.5615472337602685,0.041339575762520744,Shoshone Tribe,mean,-2.110281203654777,0.16742374820293426,0.1412138773073932,0.03303952415913838,0.59019991053672,0.441876512345204,0.47128403557020404,0.5064490915410911,0.5495421952885869,0.569916536505181,0.5642657200214988,0.4271392039517074,0.5568450987516198,0.5782129149807089,0.5664622496725793,0.042755854981097664
25,2019-01-25T18:12:16,0.4320342200030335,0.14109699201528586,Hellyer Tribal Lease,mean,-2.9155551734656098,0.2266924749898106,0.16259336494104162,0.11186058791979835,0.4807844289539427,0.16601108816227014,0.20823833282797755,0.2632937867100979,0.3383344919978838,0.3702898253175383,0.3837131790554308,0.018807436760231014,0.3985928728590458,0.4326483429425121,0.4310927118015012,0.11700614316121424
26,2019-01-28T18:22:12,0.8589373969930114,0.0076959647196034415,Shoshone Tribe,mean,-1.418285452505666,0.1485370408145854,0.16196160738536203,0.009155674479273332,0.6915914346354943,0.8372630068583499,0.855768361373037,0.8697137733334928,0.8898868141607931,0.9014369835430519,0.8828868305701274,0.7050764720507303,0.8657983715830855,0.9014408894777225,0.874780944934029,0.02595803212225736
27,2019-01-28T18:22:12,0.7896075749222756,0.027646184889435908,Hellyer Tribal Lease,mean,-3.0733587558045903,0.14154116684025952,0.14705219352304447,0.03218989487933924,0.6922199689957547,0.7098066881705427,0.7238146216329037,0.7473541635507825,0.7851098867361754,0.804071959398928,0.7943250126503,0.6730821433263006,0.7860968691240069,0.8247056333671493,0.806567987647014,0.07883300134093534
28,2019-02-07T18:22:13,0.7999618685378436,0.021132643683318058,Shoshone Tribe,mean,-3.7653899828523145,0.13181821639892516,0.1445262596536832,0.025361145526407346,0.7020913650381285,0.7674916511548856,0.781362577304122,0.7833562498433359,0.8130015611004758,0.8240287140462133,0.8130487875926714,0.7069943608084354,0.8029252837980319,0.8454129908396226,0.8077154971211266,0.0914951855643067
29,2019-02-07T18:22:13,0.7081668324332112,0.04838913632237127,Hellyer Tribal Lease,mean,-4.2598279667780385,0.12849793337376153,0.12998000833837,0.054432967770962966,0.6954841109859884,0.6005977016812588,0.6130823865459835,0.6304615877557619,0.6789113252957506,0.6980806376047727,0.6973195318698953,0.6498478494075456,0.6973700350762855,0.742594623906762,0.7174061181685907,0.1296166611862456
30,2019-02-09T18:12:19,0.7195598097134794,0.024491488355122413,Shoshone Tribe,mean,-3.300558047362206,0.0899211504360601,0.08830657712494859,0.026135914308947867,0.7664022706218369,0.6698908017160845,0.7034957667061524,0.6974832114986225,0.726346383103893,0.7458879612828817,0.7337400249420903,0.7476768109827048,0.7271073479264927,0.755932158960636,0.7232606354757981,0.08112900368230185
31,2019-02-09T18:12:19,0.6233070609360644,0.06482355846212177,Hellyer Tribal Lease,mean,-3.554938266480568,0.11674796182463586,0.09991099449096556,0.06587502425193874,0.7151356764137748,0.48045783565632594,0.5125386775856322,0.5256732912093388,0.5780226204623514,0.6053126177167231,0.6059871331166216,0.6021333882358068,0.6122852984290003,0.6474878295722872,0.628749479614788,0.1303933079690295
32,2019-02-12T18:22:16,0.4721342531024702,0.04799672122210764,Shoshone Tribe,mean,-2.550698937906067,0.1542092872663096,0.1407101561155759,0.0427371266372438,0.5597571683309164,0.3341220158725019,0.3803353350757732,0.40371759508208166,0.44818615556531743,0.46316872384387087,0.4632333129037649,0.41612663087750584,0.4659418522984723,0.48798594679676366,0.4801811312531243,0.07386715453063712
33,2019-02-12T18:22:16,0.38623718475151275,0.07817090722664129,Hellyer Tribal Lease,mean,-3.131870000247644,0.1532382486567057,0.12857713539072216,0.062431215049048965,0.533985792417588,0.24798646757289075,0.2792817849921144,0.29825684852264384,0.34183012447208505,0.3586005550381671,0.36420394856790594,0.29815422081627857,0.3724235306452348,0.3944052674563967,0.3970277846908708,0.09276202643276235
34,2019-02-14T18:12:16,0.29936881273218063,0.13108188594811315,Shoshone Tribe,mean,-2.596644549536323,0.29078181319539287,0.24461946916880134,0.08657897303635666,0.19163994009200472,0.056341832104442685,0.10698359991024439,0.16418367213293908,0.2263267704262807,0.25539831747518754,0.26299563018571825,-0.28937901979243447,0.2739977298643557,0.2913120120752868,0.32145710401551086,0.08705958040727292
35,2019-02-14T18:12:16,0.3067252801666794,0.15336252457046312,Hellyer Tribal Lease,mean,-2.629995839148888,0.28136146088445574,0.23224312414774115,0.10264946017830405,0.22391553274560605,0.04022933415044679,0.0897593282482336,0.1496888186660858,0.2196834396210688,0.25159036409042185,0.2618145615062625,-0.3098412983472048,0.2759398461203316,0.29708318258595007,0.33090054250611106,0.09838602367217013
36,2019-02-17T18:22:12,,,Shoshone Tribe,mean,,,,,,,,,,,,,,,,
37,2019-02-17T18:22:12,,,Hellyer Tribal Lease,mean,,,,,,,,,,,,,,,,
38,2019-02-19T18:12:19,0.28769473820049996,0.14173093322706148,Shoshone Tribe,mean,-2.8549630108801023,0.2377063040275634,0.1902011472080927,0.09004817106926408,0.295384989696563,0.07802922887746075,0.13183670447322293,0.1706202448654943,0.22670222054675868,0.24744191582684827,0.25527529638282875,-0.19746875445225628,0.26769473382781134,0.29371382263721374,0.30022315639712455,0.09901152916717124
39,2019-02-19T18:12:19,0.32458861433412095,0.1986643951942049,Hellyer Tribal Lease,mean,-2.9671019356506494,0.2566774636094615,0.1860374164932379,0.1354416478479191,0.34814023709282105,0.04973759079710786,0.09940507134376741,0.14827401706207374,0.22386320656393638,0.25322330810820354,0.2690109399026952,-0.2847692518121332,0.2895317020514167,0.3275562635669297,0.33472378768756433,0.13129752717602972
40,2019-02-22T18:22:15,0.8023042245840292,0.02676478601474011,Shoshone Tribe,mean,-2.9271072029976226,0.1482904038016053,0.15416901837808042,0.03192491846921401,0.6848879433798105,0.7352911458429657,0.7646611918379367,0.7528347663992496,0.7965751271240948,0.818515112502469,0.8101692416339493,0.6645190340478837,0.8060629274034472,0.8370891307597743,0.8099747356835427,0.114561946456068
41,2019-02-22T18:22:15,0.6883407581419676,0.05693903824887007,Hellyer Tribal Lease,mean,-3.2857682891212945,0.13704077000470619,0.1325602756879887,0.06337083837917706,0.6813862936120145,0.5414695681472301,0.5700613865518932,0.576648788948775,0.6389004441489943,0.6674226434997126,0.6696414011908012,0.6050181739446184,0.6766444240716055,0.711554457797238,0.6969599183784679,0.142448836984486
42,2019-02-24T18:12:15,0.5941336760144912,0.04312870615573013,Shoshone Tribe,mean,-2.742576603687144,0.133375766606611,0.11679482256135698,0.03579242334452411,0.651108408480518,0.5224476752238546,0.5336364603848825,0.5410608268479027,0.5795409365555568,0.6007852368503034,0.5943918019592571,0.5276316190227228,0.5902460067417612,0.61323561066527,0.6046314494993759,0.07140431112467294
43,2019-02-24T18:12:15,0.44329603100456316,0.12293137065313313,Hellyer Tribal Lease,mean,-2.925438880154369,0.19905461509609276,0.1450590415697795,0.09718841898133383,0.5227444755755788,0.23986328227598802,0.2630940759175652,0.2986377401723535,0.3642519726512843,0.3949341099404822,0.40406791568302775,0.12855100267660133,0.4163922648077465,0.4466460732172678,0.4617696196344463,0.11748189861396957
44,2019-03-01T18:12:17,0.21528880211851273,0.14555957771791586,Shoshone Tribe,mean,-3.2553960590534237,0.3075291343573753,0.24491780938356944,0.07783586389602802,0.09245558765472452,0.056955543820006754,0.09389956475771079,0.12328974049905048,0.16307203019571154,0.17913471138135384,0.18643990613299605,-0.4285236341904312,0.19731783035824876,0.21619520456723354,0.21661582279740688,0.09022082900039168
45,2019-03-01T18:12:17,0.26531659207746466,0.19294534178815326,Hellyer Tribal Lease,mean,-3.3123990751706462,0.293989171193539,0.20934376472997265,0.11794449651258122,0.22789095664750061,0.04073923518339524,0.08249215922448233,0.12056860589829135,0.1784099832864022,0.20269331468439208,0.21654710692015827,-0.41368427453432216,0.23440309243285418,0.2642148442724231,0.26608250212151074,0.13363316568158692
46,2019-03-04T18:22:13,0.23330488535740077,0.13570081957380928,Shoshone Tribe,mean,-3.4090834777750687,0.2968730881761142,0.2475641338027924,0.07663269294965266,0.10968493586946872,0.08043954508417749,0.11439232046033349,0.14221272746383243,0.18223153389253946,0.19560466974484925,0.20410308452154452,-0.36495021879428075,0.21503647812447949,0.23590258190345723,0.23499757020827827,0.09555965518463673
47,2019-03-04T18:22:13,0.3007062917287708,0.1687552049101116,Hellyer Tribal Lease,mean,-3.2828075726171084,0.27368151091863796,0.20359064222188536,0.11259995044334617,0.2833532712213402,0.08882786344761663,0.12499234927435485,0.1596987091354451,0.21663642772528116,0.23741706949101474,0.25211360842736474,-0.26636619047363574,0.26971612805256195,0.3018588602617225,0.30082792719135537,0.1237307752625436
48,2019-03-09T18:22:10,,,Shoshone Tribe,mean,,,,,,,,,,,,,,,,
49,2019-03-09T18:22:10,,,Hellyer Tribal Lease,mean,,,,,,,,,,,,,,,,
50,2019-03-11T18:12:16,0.21364064806769925,0.15337922595771647,Shoshone Tribe,mean,-3.086286464649199,0.3249117540303368,0.26649904728758134,0.08053024486534471,0.0432798066815853,0.0527730855453918,0.08918425914602494,0.1171928607150668,0.15858267026034414,0.17521018537346933,0.18271755946498114,-0.47839412474370996,0.1950360984117527,0.21327000398378324,0.21406326346041377,0.08455110537141491
51,2019-03-11T18:12:16,0.26939285484344266,0.19488991718999102,Hellyer Tribal Lease,mean,-3.095296210321249,0.3159666304713794,0.2305350402053181,0.11895120977450231,0.18555191998282827,0.04771871019092601,0.0863096374137861,0.12208670738166386,0.18012407476573514,0.20542296433500784,0.21904662591333307,-0.4447776467862249,0.2379529665205073,0.26651935288533074,0.27019338477789634,0.1228707199910533
52,2019-03-14T18:22:13,0.21548424219431922,0.1492115140271219,Shoshone Tribe,mean,-3.171862822500632,0.3363220231143572,0.28088718759586173,0.07933553592072154,0.025042698629991516,0.04960505891129852,0.08708674258912019,0.11795342747362705,0.16043292154292324,0.17599447851112449,0.184478545759493,-0.4827715139405094,0.1960193835687318,0.21443714974535816,0.21463189581658132,0.07937633644815613
53,2019-03-14T18:22:13,0.27939065223290704,0.19816491186237187,Hellyer Tribal Lease,mean,-2.9895094732655507,0.3437035184288504,0.2548911194589741,0.12367635267829558,0.1520652739270122,0.02965360721127492,0.07441339056821641,0.11801038604469126,0.18342181179812597,0.2082724426010558,0.22422925098037064,-0.4886196006949183,0.24411333672095684,0.27420196900825466,0.2771401589877544,0.1205129269797823
54,2019-03-16T18:12:16,0.2209092043985672,0.1352674972713428,Shoshone Tribe,mean,-3.0420212551275037,0.3364852059570903,0.27003632294743324,0.07329075759204563,0.04564928201360977,0.07109094135765189,0.09588842923144525,0.1278025009247208,0.1671656089087631,0.18410228862148778,0.19131250737668742,-0.45350780564294896,0.20116220495030873,0.2174309020848415,0.2208270468794631,0.041847149535878966
55,2019-03-16T18:12:16,0.2793141223151334,0.1781417922858998,Hellyer Tribal Lease,mean,-3.149267391103655,0.3349009561068972,0.24131577433632714,0.11204249410288795,0.17443442439436274,0.060990834683683354,0.09164529005125122,0.13266781825845855,0.19027607342600353,0.21579499481189945,0.22968774230005118,-0.4322817281567462,0.24691346725589813,0.27273598922254066,0.2781427204647434,0.1120617538079053
56,2019-03-19T18:22:13,0.21438460970750955,0.1460015033934905,Shoshone Tribe,mean,-3.0049613725922013,0.3287210857700708,0.26367763854306264,0.07778343834359042,0.05088033577528273,0.06458317667502415,0.09112654768219196,0.12029153740639188,0.16056340266789057,0.17622796844982166,0.1841067589291675,-0.46785252334925626,0.19489670761586866,0.21363225034456296,0.21425495464493544,0.09174318775178668
57,2019-03-19T18:22:13,0.2690775414309707,0.18863072531596548,Hellyer Tribal Lease,mean,-3.116278142641418,0.32894762341674344,0.23568053797748803,0.11592884203019689,0.17512883663615042,0.05539621125906483,0.08705148446621642,0.12428795945366537,0.1812395064408097,0.2048098494171021,0.21898445553492515,-0.4518548227085958,0.23687428562709062,0.26584145007666105,0.26796333568291103,0.11914409479572793
58,2019-03-31T18:12:21,0.22413913127871607,0.1526848982337447,Shoshone Tribe,mean,-3.453684057313579,0.31384419730272595,0.24868873041356307,0.08262899061040269,0.0917853580967528,0.07021611910913862,0.10143635675576519,0.12821753065393743,0.16513759481053725,0.1834222544860913,0.1930636373784375,-0.4205232876779824,0.20602164390973549,0.22221307376844787,0.22606626415434655,0.0974201425824824
59,2019-03-31T18:12:21,0.30530456439643777,0.1600829762374621,Hellyer Tribal Lease,mean,-3.483466156538219,0.24621294258830184,0.17654398012967346,0.10061819196513681,0.3243901106305831,0.11609832075850776,0.14931396440785732,0.17910809861468144,0.22777667917194708,0.2535165830204386,0.26416063969182396,-0.2054844009540191,0.2799332292431685,0.3034822602350377,0.30747530454248806,0.12031005710763137
60,2019-04-05T18:12:20,0.21913951817856872,0.11853402694999529,Shoshone Tribe,mean,-3.6987776539801858,0.30267438443998795,0.24491353134877347,0.06523940444805902,0.08383820174163732,0.09987966294369381,0.11494580440929661,0.13889065491442398,0.1677363834176398,0.18432771753847968,0.19348577458442182,-0.36945918052133125,0.20252136823078715,0.21285769874632182,0.22005597014871303,0.0829377529747386
61,2019-04-05T18:12:20,0.28259168013735164,0.15701051558309034,Hellyer Tribal Lease,mean,-3.479480213606054,0.3439692717265253,0.25712630337492204,0.10090527319159494,0.14548055409673058,0.09069325246656361,0.11630775035292852,0.15058072861216792,0.19805727476209772,0.2232104366963117,0.23719750552773852,-0.3906975491698019,0.2532125537760906,0.27279153549484103,0.2831013308413401,0.1157973770333214
62,2019-04-08T18:22:17,0.22077936665226625,0.16035449667918916,Shoshone Tribe,mean,-3.8450342247786886,0.2768829628672941,0.20177727865192233,0.08250283612929822,0.16902110205028123,0.053302869237588105,0.07942829103147057,0.11426104771521468,0.1526456167002825,0.1733851637666244,0.18530212407457633,-0.4219443710044084,0.19951287449284513,0.20899100312876076,0.23664476611872134,0.09322799420553719
63,2019-04-08T18:22:17,0.2995710989932585,0.18349293028372804,Hellyer Tribal Lease,mean,-3.3951116555629905,0.3369143344214357,0.23564518837851495,0.11786494556132583,0.20037532728043012,0.04949638043957995,0.09202907307094157,0.1379067841439831,0.1957788675892885,0.22575665860281277,0.24286559134969254,-0.4208665622268172,0.2644532059778947,0.2840100079526858,0.31023153145083326,0.12307836356930617
64,2019-04-13T18:22:21,0.23168592403754676,0.17479937032451437,Shoshone Tribe,mean,-4.282302797325208,0.34367746868374344,0.2784039361644642,0.09783939563721068,0.051585104283089274,0.07957488097760332,0.10588356651958344,0.1281606619240608,0.1612769847692506,0.18118417027028252,0.1990768331510778,-0.4547818948748381,0.21223335734163462,0.2294460387969367,0.2311170980576742,0.12100450390789186
65,2019-04-13T18:22:21,0.284895224732376,0.1999374374154989,Hellyer Tribal Lease,mean,-3.7577372608665747,0.34917167735133203,0.2584800016440464,0.12699145340405654,0.14935435374586678,0.06644854782404884,0.10108319557465852,0.13326614610591467,0.18514668898390113,0.2116274416067951,0.2316248628155926,-0.44710741232845513,0.25167534889238424,0.27942659587266727,0.2832507786088797,0.14141693064363503
66,2019-04-15T18:12:22,0.26404299083228944,0.1629806696415584,Shoshone Tribe,mean,-4.289638930807024,0.38631455045227225,0.30405702043715693,0.09883762779388779,0.045372874557047076,0.09876454810595288,0.11973690398149094,0.14850367104432563,0.18369197408871343,0.20955027569255483,0.2292186063856867,-0.4443315327647727,0.24148025319633137,0.2548541309559127,0.26471342752503496,0.12149994905715682
67,2019-04-15T18:12:22,0.2906993202800581,0.1766205053489758,Hellyer Tribal Lease,mean,-3.5632279863819813,0.35181906533462665,0.25160575268806634,0.11201970116944263,0.16933236171178873,0.07779679272996556,0.10283969891295998,0.13807970715228246,0.18848144436619282,0.218451961830543,0.2381392469969071,-0.4354252945620068,0.256970961649403,0.27484070717732006,0.2917432694484867,0.12437314394185194
68,2019-04-18T18:22:18,0.22797230766933785,0.1731466769006746,Shoshone Tribe,mean,-4.429182695349423,0.336877372840143,0.2665986293227353,0.09439769437643074,0.057674774898110494,0.07472603920629146,0.0975059399569696,0.12563589294203104,0.15630326339594522,0.17820368070003026,0.1964952539997636,-0.4562782920685299,0.20860938005258658,0.22141531847820273,0.22868889479813403,0.11360853348848318
69,2019-04-18T18:22:18,0.2795728554045815,0.1864229267397866,Hellyer Tribal Lease,mean,-3.699769095349481,0.3533542561129994,0.25691381245656,0.11653660172667954,0.1394705297878135,0.06607995389776977,0.09731382107057972,0.13519881651122315,0.1838073031246622,0.21097887069717458,0.22945068882619002,-0.44658234185783774,0.2478931309350589,0.2694874840585238,0.27918084635937135,0.12762144005706377
70,2019-04-20T18:12:25,,,Shoshone Tribe,mean,,,,,,,,,,,,,,,,
71,2019-04-20T18:12:25,,,Hellyer Tribal Lease,mean,,,,,,,,,,,,,,,,
72,2019-04-23T18:22:22,0.2189573547877016,0.2025120705850683,Shoshone Tribe,mean,-5.707847302138504,0.3199275563152256,0.255046793327635,0.1052020933821873,0.06527354606571108,0.06529877465235231,0.09140669902691752,0.1154206873290893,0.14047380275853927,0.16367909063050637,0.1880470222359996,-0.4673573496064225,0.20166741431311766,0.21175525811908796,0.21952225836106956,0.12976329738049064
73,2019-04-23T18:22:22,0.26125971233114065,0.21010912837469461,Hellyer Tribal Lease,mean,-4.446016663311019,0.3221548504803172,0.23616359208534043,0.12280052964972256,0.1509578542551864,0.0549984204842354,0.08838709531338283,0.12020888087869472,0.1623313348453021,0.19026146639154315,0.21273771173258965,-0.4560534886131982,0.2320025080577986,0.25023531049376824,0.2610601237859154,0.1382212083505213
74,2019-04-25T18:12:23,0.25229299374741526,0.2121062688688108,Shoshone Tribe,mean,-6.588665815737325,0.3630222505400102,0.28127832697457017,0.12169435071522954,0.07048060267507873,0.08670958428904524,0.10508657542564367,0.13367669440776614,0.15977087228590542,0.18832624063427525,0.2191191098489954,-0.46154623787080307,0.23220628643016714,0.24550102521818054,0.25322013942115607,0.15097364819991255
75,2019-04-25T18:12:23,0.2719605152698482,0.20071989194246528,Hellyer Tribal Lease,mean,-4.6164896730475835,0.33575477150620997,0.24273490865034353,0.11840701740941662,0.17071377357979403,0.07640944507764798,0.10155226960512348,0.1345981373093459,0.17444565886260505,0.20348554757502896,0.2273266964872882,-0.43483225296340594,0.24419654188329057,0.26183501017933997,0.2737465744100444,0.1372158713551523
76,2019-04-28T18:22:19,0.2461611385124903,0.23123291418236525,Shoshone Tribe,mean,-7.496321979855023,0.3385425852033974,0.2625789376575787,0.1300200606534812,0.09573178492949115,0.08090856260905016,0.10001618210426537,0.12745749948344542,0.1512746548261284,0.1789066329033648,0.2125459093694961,-0.4521669206564653,0.22668997470951854,0.24196009818623737,0.24633051459765734,0.1617626242999972
77,2019-04-28T18:22:19,0.28937039415782484,0.2199933744692943,Hellyer Tribal Lease,mean,-4.951800565027622,0.354267946004374,0.2557382724313976,0.13901392908670765,0.15784082130293967,0.07541971812960613,0.10262973362499611,0.13751931047940033,0.17929282559452886,0.20975247384783816,0.2382601522860131,-0.4406020403405723,0.25788736943608176,0.2819682277181465,0.28838779176913476,0.1590826056364046
78,2019-05-03T18:22:24,0.2354836639629465,0.25182930511683255,Shoshone Tribe,mean,-8.00180074967224,0.32347660324730626,0.2615914029782618,0.1366808858398849,0.08561638433198666,0.07051459997383464,0.09433834860337106,0.11680891753354362,0.13994678226216128,0.16710968247896454,0.20355081882999432,-0.468473446201015,0.21839992043843476,0.23396466779565883,0.2358156621811627,0.17181610973659914
