date,Name,B8A,NDVI,reducer,B11,B12,B1,B2,B3,B4,B5,B6,B7,B8,B9
2019-01-13T18:22:15,Hellyer Tribal Lease,0.5003187761497004,0.046336910379620136,mean,0.17525959601727079,0.19218331759839233,0.396519778575411,0.42404044848029004,0.4416732215742291,0.47481224839680797,0.48900938672121813,0.4886695353647315,0.49232736398217763,0.5156975041002726,0.5092057559367867
2019-01-23T18:22:16,Shoshone Tribe,0.6254442444424246,0.03472286156087758,mean,0.15559889993160284,0.13825471126759617,0.47236463563079567,0.5330470094777212,0.5731859676222087,0.6204777583120145,0.639774538557146,0.6327751344156747,0.6264237359025322,0.6448352102231292,0.6321319370006075
2019-01-23T18:22:16,Hellyer Tribal Lease,0.5116143722680228,0.10832408494148774,mean,0.2879343833318486,0.23119588245217929,0.2178906648609596,0.2951230449274197,0.34940853859419907,0.4258718033306933,0.45420463716649506,0.46537470262465974,0.48136655115225985,0.5169820128203612,0.5100150928739179
2019-01-25T18:12:16,Shoshone Tribe,0.5615472337602685,0.041339575501977095,mean,0.16742374820293426,0.1412138773073932,0.441876512345204,0.47128403557020404,0.5064490916899026,0.549542195572141,0.569916536505181,0.5642657200214988,0.5568450987516198,0.5782129149963955,0.5664622496725793
2019-01-25T18:12:16,Hellyer Tribal Lease,0.4320342200030335,0.14109699206752013,mean,0.2266924749898106,0.16259336494104162,0.16601108816227014,0.20823833282797755,0.26329378653574687,0.33833449210758976,0.3702898253175383,0.3837131790554308,0.3985928728590458,0.43264834315495626,0.4310927118015012
2019-01-28T18:22:12,Shoshone Tribe,0.8589373969930114,0.0076959648078089495,mean,0.1485370408145854,0.16196160738536203,0.8372630068583499,0.855768361373037,0.8697137735360781,0.8898868141458914,0.9014369835430519,0.8828868305701274,0.8657983715830855,0.9014408895608675,0.874780944934029
2019-01-28T18:22:12,Hellyer Tribal Lease,0.7896075749222756,0.027646184776043362,mean,0.14154116684025952,0.14705219352304447,0.7098066881705427,0.7238146216329037,0.7473541634753779,0.785109887220339,0.804071959398928,0.7943250126503,0.7860968691240069,0.8247056336669328,0.806567987647014
2019-02-07T18:22:13,Shoshone Tribe,0.7999618685378436,0.02113264358180516,mean,0.13181821639892516,0.1445262596536832,0.7674916511548856,0.781362577304122,0.7833562499911151,0.813001561546813,0.8240287140462133,0.8130487875926714,0.8029252837980319,0.8454129911095815,0.8077154971211266
2019-02-07T18:22:13,Hellyer Tribal Lease,0.7081668324332112,0.048389136376334976,mean,0.12849793337376153,0.12998000833837,0.6005977016812588,0.6130823865459835,0.6304615878738241,0.6789113251708531,0.6980806376047727,0.6973195318698953,0.6973700350762855,0.7425946238184027,0.7174061181685907
2019-02-09T18:12:19,Shoshone Tribe,0.7195598097134794,0.024491488366669655,mean,0.0899211504360601,0.08830657712494859,0.6698908017160845,0.7034957667061524,0.6974832116565156,0.7263463836104642,0.7458879612828817,0.7337400249420903,0.7271073479264927,0.7559321595099197,0.7232606354757981
2019-02-09T18:12:19,Hellyer Tribal Lease,0.6233070609360644,0.06482355836049425,mean,0.11674796182463586,0.09991099449096556,0.48045783565632594,0.5125386775856322,0.5256732909293893,0.578022620807927,0.6053126177167231,0.6059871331166216,0.6122852984290003,0.647487829818485,0.628749479614788
2019-02-12T18:22:16,Shoshone Tribe,0.4721342531024702,0.04799672112152414,mean,0.1542092872663096,0.1407101561155759,0.3341220158725019,0.3803353350757732,0.40371759515748074,0.44818615554108276,0.46316872384387087,0.4632333129037649,0.4659418522984723,0.4879859466475347,0.4801811312531243
2019-02-12T18:22:16,Hellyer Tribal Lease,0.38623718475151275,0.07817090734855298,mean,0.1532382486567057,0.12857713539072216,0.24798646757289075,0.2792817849921144,0.2982568484897409,0.34183012445534805,0.3586005550381671,0.36420394856790594,0.3724235306452348,0.3944052675465107,0.3970277846908708
2019-02-14T18:12:16,Shoshone Tribe,0.29936881273218063,0.13108188533971513,mean,0.29078181319539287,0.24461946916880134,0.056341832104442685,0.10698359991024439,0.16418367195096506,0.22632677041055393,0.25539831747518754,0.26299563018571825,0.2739977298643557,0.2913120117732128,0.32145710401551086
2019-02-14T18:12:16,Hellyer Tribal Lease,0.3067252801666794,0.15336252380444707,mean,0.28136146088445574,0.23224312414774115,0.04022933415044679,0.0897593282482336,0.14968881858496116,0.21968343965608847,0.25159036409042185,0.2618145615062625,0.2759398461203316,0.29708318215978724,0.33090054250611106
2019-02-17T18:22:12,Shoshone Tribe,,,mean,,,,,,,,,,,
2019-02-17T18:22:12,Hellyer Tribal Lease,,,mean,,,,,,,,,,,
2019-02-19T18:12:19,Shoshone Tribe,0.28769473820049996,0.14173093316850693,mean,0.2377063040275634,0.1902011472080927,0.07802922887746075,0.13183670447322293,0.1706202448633364,0.22670222054266803,0.24744191582684827,0.25527529638282875,0.26769473382781134,0.2937138225954833,0.30022315639712455
2019-02-19T18:12:19,Hellyer Tribal Lease,0.32458861433412095,0.19866439528285787,mean,0.2566774636094615,0.1860374164932379,0.04973759079710786,0.09940507134376741,0.14827401701736423,0.2238632065710692,0.25322330810820354,0.2690109399026952,0.2895317020514167,0.3275562636224558,0.33472378768756433
2019-02-22T18:22:15,Shoshone Tribe,0.8023042245840292,0.026764786180841372,mean,0.1482904038016053,0.15416901837808042,0.7352911458429657,0.7646611918379367,0.752834766519869,0.7965751272345151,0.818515112502469,0.8101692416339493,0.8060629274034472,0.8370891311365152,0.8099747356835427
2019-02-22T18:22:15,Hellyer Tribal Lease,0.6883407581419676,0.05693903828235215,mean,0.13704077000470619,0.1325602756879887,0.5414695681472301,0.5700613865518932,0.5766487888196928,0.638900444040377,0.6674226434997126,0.6696414011908012,0.6766444240716055,0.7115544577302708,0.6969599183784679
2019-02-24T18:12:15,Shoshone Tribe,0.5941336760144912,0.04312870617409788,mean,0.133375766606611,0.11679482256135698,0.5224476752238546,0.5336364603848825,0.5410608269852363,0.5795409364517089,0.6007852368503034,0.5943918019592571,0.5902460067417612,0.6132356105194733,0.6046314494993759
2019-02-24T18:12:15,Hellyer Tribal Lease,0.44329603100456316,0.12293137061233035,mean,0.19905461509609276,0.1450590415697795,0.23986328227598802,0.2630940759175652,0.29863774023268685,0.3642519726595957,0.3949341099404822,0.40406791568302775,0.4163922648077465,0.4466460731886446,0.4617696196344463
2019-03-01T18:12:17,Shoshone Tribe,0.21528880211851273,0.1455595780331716,mean,0.3075291343573753,0.24491780938356944,0.056955543820006754,0.09389956475771079,0.12328974039750937,0.16307203012816598,0.17913471138135384,0.18643990613299605,0.19731783035824876,0.2161952046204015,0.21661582279740688
2019-03-01T18:12:17,Hellyer Tribal Lease,0.26531659207746466,0.19294534197110175,mean,0.293989171193539,0.20934376472997265,0.04073923518339524,0.08249215922448233,0.12056860573979174,0.1784099832051241,0.20269331468439208,0.21654710692015827,0.23440309243285418,0.26421484421915664,0.26608250212151074
2019-03-04T18:22:13,Shoshone Tribe,0.23330488535740077,0.13570081961642966,mean,0.2968730881761142,0.2475641338027924,0.08043954508417749,0.11439232046033349,0.14221272750412733,0.1822315339313367,0.19560466974484925,0.20410308452154452,0.21503647812447949,0.23590258198254124,0.23499757020827827
2019-03-04T18:22:13,Hellyer Tribal Lease,0.3007062917287708,0.16875520498449256,mean,0.27368151091863796,0.20359064222188536,0.08882786344761663,0.12499234927435485,0.15969870912770956,0.21663642760384524,0.23741706949101474,0.25211360842736474,0.26971612805256195,0.30185886013392604,0.30082792719135537
2019-03-09T18:22:10,Shoshone Tribe,,,mean,,,,,,,,,,,
2019-03-09T18:22:10,Hellyer Tribal Lease,,,mean,,,,,,,,,,,
2019-03-11T18:12:16,Shoshone Tribe,0.21364064806769925,0.15337922656767702,mean,0.3249117540303368,0.26649904728758134,0.0527730855453918,0.08918425914602494,0.11719286068265132,0.1585826700832867,0.17521018537346933,0.18271755946498114,0.1950360984117527,0.21327000401007273,0.21406326346041377
2019-03-11T18:12:16,Hellyer Tribal Lease,0.26939285484344266,0.19488991718882354,mean,0.3159666304713794,0.2305350402053181,0.04771871019092601,0.0863096374137861,0.12208670728873991,0.18012407470668018,0.20542296433500784,0.21904662591333307,0.2379529665205073,0.26651935274752747,0.27019338477789634
2019-03-14T18:22:13,Shoshone Tribe,0.21548424219431922,0.14921151442900038,mean,0.3363220231143572,0.28088718759586173,0.04960505891129852,0.08708674258912019,0.11795342752848492,0.16043292149577149,0.17599447851112449,0.184478545759493,0.1960193835687318,0.21443714985850706,0.21463189581658132
2019-03-14T18:22:13,Hellyer Tribal Lease,0.27939065223290704,0.198164911899843,mean,0.3437035184288504,0.2548911194589741,0.02965360721127492,0.07441339056821641,0.11801038608271863,0.18342181175807065,0.2082724426010558,0.22422925098037064,0.24411333672095684,0.2742019689367301,0.2771401589877544
2019-03-16T18:12:16,Shoshone Tribe,0.2209092043985672,0.1352674977664143,mean,0.3364852059570903,0.27003632294743324,0.07109094135765189,0.09588842923144525,0.1278025008212122,0.167165608855722,0.18410228862148778,0.19131250737668742,0.20116220495030873,0.21743090223810338,0.2208270468794631
2019-03-16T18:12:16,Hellyer Tribal Lease,0.2793141223151334,0.1781417919737743,mean,0.3349009561068972,0.24131577433632714,0.060990834683683354,0.09164529005125122,0.13266781812310893,0.19027607350367123,0.21579499481189945,0.22968774230005118,0.24691346725589813,0.27273598912566194,0.2781427204647434
2019-03-19T18:22:13,Shoshone Tribe,0.21438460970750955,0.14600150349089142,mean,0.3287210857700708,0.26367763854306264,0.06458317667502415,0.09112654768219196,0.12029153746503662,0.16056340267537428,0.17622796844982166,0.1841067589291675,0.19489670761586866,0.21363225037647815,0.21425495464493544
2019-03-19T18:22:13,Hellyer Tribal Lease,0.2690775414309707,0.1886307253501672,mean,0.32894762341674344,0.23568053797748803,0.05539621125906483,0.08705148446621642,0.12428795942255545,0.18123950645116194,0.2048098494171021,0.21898445553492515,0.23687428562709062,0.2658414501184298,0.26796333568291103
2019-03-31T18:12:21,Shoshone Tribe,0.22413913127871607,0.152684898641963,mean,0.31384419730272595,0.24868873041356307,0.07021611910913862,0.10143635675576519,0.12821753059814092,0.16513759472376663,0.1834222544860913,0.1930636373784375,0.20602164390973549,0.22221307383512387,0.22606626415434655
2019-03-31T18:12:21,Hellyer Tribal Lease,0.30530456439643777,0.1600829763992949,mean,0.24621294258830184,0.17654398012967346,0.11609832075850776,0.14931396440785732,0.17910809845774608,0.22777667909382457,0.2535165830204386,0.26416063969182396,0.2799332292431685,0.30348226019063135,0.30747530454248806
2019-04-05T18:12:20,Shoshone Tribe,0.21913951817856872,0.1185340276669705,mean,0.30267438443998795,0.24491353134877347,0.09987966294369381,0.11494580440929661,0.13889065466479664,0.16773638333770005,0.18432771753847968,0.19348577458442182,0.20252136823078715,0.2128576989493045,0.22005597014871303
2019-04-05T18:12:20,Hellyer Tribal Lease,0.28259168013735164,0.1570105150753845,mean,0.3439692717265253,0.25712630337492204,0.09069325246656361,0.11630775035292852,0.1505807284211436,0.1980572748590751,0.2232104366963117,0.23719750552773852,0.2532125537760906,0.2727915353233854,0.2831013308413401
2019-04-08T18:22:17,Shoshone Tribe,0.22077936665226625,0.1603544970692318,mean,0.2768829628672941,0.20177727865192233,0.053302869237588105,0.07942829103147057,0.1142610476966675,0.15264561660958675,0.1733851637666244,0.18530212407457633,0.19951287449284513,0.20899100311604243,0.23664476611872134
2019-04-08T18:22:17,Hellyer Tribal Lease,0.2995710989932585,0.18349293029977565,mean,0.3369143344214357,0.23564518837851495,0.04949638043957995,0.09202907307094157,0.13790678403920353,0.19577886752573528,0.22575665860281277,0.24286559134969254,0.2644532059778947,0.284010007895305,0.31023153145083326
2019-04-13T18:22:21,Shoshone Tribe,0.23168592403754676,0.17479937093634004,mean,0.34367746868374344,0.2784039361644642,0.07957488097760332,0.10588356651958344,0.12816066178300417,0.16127698466644608,0.18118417027028252,0.1990768331510778,0.21223335734163462,0.22944603891477644,0.2311170980576742
2019-04-13T18:22:21,Hellyer Tribal Lease,0.284895224732376,0.19993743744137274,mean,0.34917167735133203,0.2584800016440464,0.06644854782404884,0.10108319557465852,0.13326614596972142,0.1851466890663982,0.2116274416067951,0.2316248628155926,0.25167534889238424,0.2794265959562348,0.2832507786088797
2019-04-15T18:12:22,Shoshone Tribe,0.26404299083228944,0.16298066940415018,mean,0.38631455045227225,0.30405702043715693,0.09876454810595288,0.11973690398149094,0.14850367088814562,0.1836919740937878,0.20955027569255483,0.2292186063856867,0.24148025319633137,0.2548541308023406,0.26471342752503496
2019-04-15T18:12:22,Hellyer Tribal Lease,0.2906993202800581,0.1766205053336948,mean,0.35181906533462665,0.25160575268806634,0.07779679272996556,0.10283969891295998,0.13807970709381712,0.18848144431996494,0.218451961830543,0.2381392469969071,0.256970961649403,0.2748407070485316,0.2917432694484867
2019-04-18T18:22:18,Shoshone Tribe,0.22797230766933785,0.17314667702562153,mean,0.336877372840143,0.2665986293227353,0.07472603920629146,0.0975059399569696,0.12563589285993657,0.15630326341063902,0.17820368070003026,0.1964952539997636,0.20860938005258658,0.22141531855199295,0.22868889479813403
2019-04-18T18:22:18,Hellyer Tribal Lease,0.2795728554045815,0.18642292696934204,mean,0.3533542561129994,0.25691381245656,0.06607995389776977,0.09731382107057972,0.13519881638455333,0.18380730306383447,0.21097887069717458,0.22945068882619002,0.2478931309350589,0.2694874840763702,0.27918084635937135
2019-04-20T18:12:25,Shoshone Tribe,,,mean,,,,,,,,,,,
2019-04-20T18:12:25,Hellyer Tribal Lease,,,mean,,,,,,,,,,,
2019-04-23T18:22:22,Shoshone Tribe,0.2189573547877016,0.20251207126014698,mean,0.3199275563152256,0.255046793327635,0.06529877465235231,0.09140669902691752,0.11542068714458566,0.14047380263043727,0.16367909063050637,0.1880470222359996,0.20166741431311766,0.21175525824446953,0.21952225836106956
2019-04-23T18:22:22,Hellyer Tribal Lease,0.26125971233114065,0.2101091287755264,mean,0.3221548504803172,0.23616359208534043,0.0549984204842354,0.08838709531338283,0.12020888080757182,0.16233133474964204,0.19026146639154315,0.21273771173258965,0.2320025080577986,0.2502353104886269,0.2610601237859154
2019-04-25T18:12:23,Shoshone Tribe,0.25229299374741526,0.2121062689956356,mean,0.3630222505400102,0.28127832697457017,0.08670958428904524,0.10508657542564367,0.13367669425606704,0.15977087229053386,0.18832624063427525,0.2191191098489954,0.23220628643016714,0.24550102523502287,0.25322013942115607
2019-04-25T18:12:23,Hellyer Tribal Lease,0.2719605152698482,0.20071989146279803,mean,0.33575477150620997,0.24273490865034353,0.07640944507764798,0.10155226960512348,0.13459813728948458,0.174445658963646,0.20348554757502896,0.2273266964872882,0.24419654188329057,0.26183501004163756,0.2737465744100444
2019-04-28T18:22:19,Shoshone Tribe,0.2461611385124903,0.23123291456202166,mean,0.3385425852033974,0.2625789376575787,0.08090856260905016,0.10001618210426537,0.12745749940631035,0.1512746546999626,0.1789066329033648,0.2125459093694961,0.22668997470951854,0.24196009813304095,0.24633051459765734
2019-04-28T18:22:19,Hellyer Tribal Lease,0.28937039415782484,0.2199933745190107,mean,0.354267946004374,0.2557382724313976,0.07541971812960613,0.10262973362499611,0.13751931036655346,0.17929282560499982,0.20975247384783816,0.2382601522860131,0.25788736943608176,0.2819682277566336,0.28838779176913476
2019-05-03T18:22:24,Shoshone Tribe,0.2354836639629465,0.2518293053395299,mean,0.32347660324730626,0.2615914029782618,0.07051459997383464,0.09433834860337106,0.11680891750766875,0.13994678216484335,0.16710968247896454,0.20355081882999432,0.21839992043843476,0.23396466773270108,0.2358156621811627
2019-05-03T18:22:24,Hellyer Tribal Lease,0.2734904569958642,0.22905628600917582,mean,0.34407909274197573,0.2595243960834283,0.06561880784929051,0.09722053803655503,0.12718663744135067,0.16790712733784519,0.196240168450835,0.22504268837136976,0.2444334793450574,0.26888218266445846,0.2727904693508265
2019-05-10T18:12:28,Shoshone Tribe,0.24565748571944487,0.3016655471205154,mean,0.3078455860395404,0.23169402193311123,0.06971702976555297,0.09125009118651245,0.11233280279254715,0.12993467224047997,0.16449105405209336,0.21097584954545584,0.2285700318104088,0.24344533672530558,0.246711433508852
2019-05-10T18:12:28,Hellyer Tribal Lease,0.27266329920869237,0.2723279061076229,mean,0.2969159584302194,0.2081563690088266,0.06313801785021693,0.09145959006129262,0.11864470926947245,0.1520713335781356,0.186795669363429,0.22408818235336952,0.2453725400330393,0.26795302115799946,0.27353933855162266
2019-05-13T18:22:24,Shoshone Tribe,0.27546432024486783,0.2809759838843823,mean,0.3300090231795645,0.25291812695587995,0.08767631636281646,0.10639861949496755,0.13455894943887,0.15241654107387187,0.1857547733387773,0.23736097959333025,0.2576079792307227,0.26939467505340153,0.27735589811290556
2019-05-13T18:22:24,Hellyer Tribal Lease,0.3215674020413751,0.2677168339697346,mean,0.3768692382056844,0.27703290333790775,0.0747379664614408,0.10778122714823768,0.14325588022477184,0.17853204100076187,0.21575332274711428,0.2641101799985438,0.2898978257231347,0.31063218010486393,0.3218079797811737
2019-05-15T18:12:23,Shoshone Tribe,,,mean,,,,,,,,,,,
2019-05-15T18:12:23,Hellyer Tribal Lease,0.2893757106406504,0.25791968915585234,mean,0.3069706874267897,0.22289096992095314,0.099949011402387,0.10861003602592388,0.14028055042581372,0.16124288769397607,0.19567067430810575,0.24580661181659677,0.26610897651755655,0.27630770920613273,0.2899316687353855
2019-05-25T18:12:22,Shoshone Tribe,0.2767200226028811,0.35658343720131963,mean,0.29904303864744053,0.21852595900482025,0.0812890529258583,0.09270673393730933,0.11827608239990085,0.12662227268784418,0.1713725094883751,0.2412642026281639,0.2594692916176645,0.26885058530009376,0.27685495219196016
2019-05-25T18:12:22,Hellyer Tribal Lease,0.29878168487260076,0.32903716264522376,mean,0.3017734797486869,0.20848949217650165,0.07826118833100669,0.09629287212070252,0.12811651563419837,0.1439591539950342,0.18729781656766362,0.25268375031748835,0.27435432975055757,0.28844789926224595,0.2987066273309487
2019-05-28T18:22:19,Shoshone Tribe,,,mean,,,,,,,,,,,
2019-05-28T18:22:19,Hellyer Tribal Lease,,,mean,,,,,,,,,,,
2019-05-30T18:12:28,Shoshone Tribe,0.27142731982878304,0.35566128932013064,mean,0.27639390827713406,0.20791350527385186,0.08653625014068306,0.10298271696569843,0.12371817957795876,0.127132410148863,0.16782915116705738,0.2350777550805735,0.257081548693104,0.2695467177366025,0.2717891278634058
2019-05-30T18:12:28,Hellyer Tribal Lease,0.27988004317186005,0.34283722212856815,mean,0.27042334391592865,0.19429428727233797,0.08564008775385559,0.10327257576153519,0.12684881304504075,0.13406139446684284,0.17254085805303632,0.23699338680674692,0.2611581236413261,0.27684274536738257,0.28042171678648975
2019-06-02T18:22:19,Shoshone Tribe,0.16675631934702195,0.297194655039454,mean,0.1341804106619053,0.11825765846193091,0.03640089274327252,0.06695092781532966,0.08412131743400078,0.09160425328401987,0.11559750031883698,0.1472985333503379,0.15930990945032517,0.16914802321132508,0.2526723632189773
2019-06-02T18:22:19,Hellyer Tribal Lease,0.17482719559211937,0.2859027241387016,mean,0.13635661333899998,0.11847190734950366,0.04226356819768666,0.06677460231929809,0.08644825066027137,0.09597549406514672,0.1208028156400834,0.1543677104520206,0.16686841322364257,0.17292082662942848,0.2631755866549295
2019-06-04T18:12:21,Shoshone Tribe,0.29342712043303204,0.43578372145152827,mean,0.2969961879771738,0.2164421217697195,0.061941043991361085,0.07500155162827443,0.10751291336108147,0.10985705591635203,0.1629878350082272,0.25320436422559317,0.27579263372955404,0.28084736522526865,0.29205639464527317
2019-06-04T18:12:21,Hellyer Tribal Lease,0.30713625369910685,0.41813982279590073,mean,0.29610539114537965,0.2037762229445968,0.06048953086575312,0.07726046076634253,0.11165879520883351,0.11875856425467583,0.1663329796335061,0.25566899302608914,0.2833907198465036,0.2921478024898947,0.3050205519666564
2019-06-07T18:22:18,Shoshone Tribe,0.3040973036502913,0.381357178839024,mean,0.2940622661559256,0.21221075060838127,0.08151214664263304,0.10406467363677378,0.13113120180261376,0.1327826976115368,0.1795170067598034,0.262121764218116,0.2871976314556111,0.29272152194682277,0.29829348715637727
2019-06-07T18:22:18,Hellyer Tribal Lease,0.2914134091771458,0.4928304974622573,mean,0.22607296193016654,0.1453612661936117,0.04744667876584561,0.06651318236484692,0.0935938927216627,0.09167186912447808,0.1360078523231472,0.23754136774345078,0.27104160676216554,0.2764233998945895,0.28839166311040426
2019-06-09T18:12:27,Shoshone Tribe,0.29277304359603884,0.4797368291247946,mean,0.28049088369506997,0.21085982436020226,0.05198676437547351,0.07221678898338983,0.1005930364788707,0.1038504479337454,0.15393776163241285,0.2474388648292369,0.27551311944615503,0.29700238855337435,0.29110666013489106
2019-06-09T18:12:27,Hellyer Tribal Lease,0.3076190256609161,0.4804701864305048,mean,0.2751196544350875,0.1931092308320845,0.04983270639681994,0.07296675805730728,0.10248730460943543,0.10763502573376661,0.1513368664758127,0.2491365188632244,0.28443137565392684,0.3112215324881427,0.3051141949682296
2019-06-12T18:22:23,Shoshone Tribe,0.2745160267139159,0.4733959533532891,mean,0.2590366886177898,0.19446082005292636,0.04363764015704682,0.06273360310083936,0.09041021125408673,0.09411507496135728,0.14212423947249078,0.22950955833732684,0.25752527434164224,0.26486783686395116,0.2737292464119041
2019-06-12T18:22:23,Hellyer Tribal Lease,0.2941514467122007,0.49521379543639393,mean,0.2499485876946525,0.17323218079398642,0.04035378613211852,0.061570582829454226,0.09135780454741457,0.09425866260216229,0.1382459763178467,0.2351436265611074,0.27153693145012786,0.2828808806185557,0.2926869215070899
2019-06-14T18:12:22,Shoshone Tribe,,,mean,,,,,,,,,,,
2019-06-14T18:12:22,Hellyer Tribal Lease,,,mean,,,,,,,,,,,
2019-06-17T18:22:19,Shoshone Tribe,0.2953378382659938,0.41056848281605074,mean,0.2772052905629136,0.198817973672399,0.07667932852055516,0.08777521464283804,0.11345654537642824,0.11753607943885244,0.1661690932715248,0.24710483499444336,0.2733978960161363,0.27891224394275616,0.2911141768684188
2019-06-17T18:22:19,Hellyer Tribal Lease,0.23790023777173902,0.2588122775444497,mean,0.19675320991847833,0.14105985903532609,0.10287353091032604,0.1038186141304348,0.13005849184782606,0.13345562160326085,0.167479296875,0.21162328464673916,0.22959418308423904,0.23102995074728253,0.19963826426630435
2019-06-19T18:12:27,Shoshone Tribe,0.2911,0.5838218053927315,mean,0.1773,0.119,0.06,0.0558,0.0774,0.071,0.1229,0.2292,0.2692,0.2702,0.308
